Days_Past	Date	Cases	Deaths	Cases_New	Deaths_New	Cases_Last_Week	Deaths_Last_Week	Cases_Per_Million	Deaths_Per_Million	Cases_New_Per_Million	Deaths_New_Per_Million	Cases_Last_Week_Per_Million	Deaths_Last_Week_Per_Million	DIVI_Intensivstationen_Covid_Prozent	DIVI_Intensivstationen_Betten_belegt_Prozent	Cases_Last_Week_7Day_Percent
-501	2020-01-07	0	0	0	0	0	0	0	0	0	0.0	0	0.0			
-500	2020-01-08	0	0	0	0	0	0	0	0	0	0.0	0	0.0			
-499	2020-01-09	0	0	0	0	0	0	0	0	0	0.0	0	0.0			
-498	2020-01-10	0	0	0	0	0	0	0	0	0	0.0	0	0.0			
-497	2020-01-11	0	0	0	0	0	0	0	0	0	0.0	0	0.0			
-496	2020-01-12	0	0	0	0	0	0	0	0	0	0.0	0	0.0			
-495	2020-01-13	0	0	0	0	0	0	0	0	0	0.0	0	0.0			
-494	2020-01-14	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-493	2020-01-15	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-492	2020-01-16	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-491	2020-01-17	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-490	2020-01-18	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-489	2020-01-19	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-488	2020-01-20	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-487	2020-01-21	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-486	2020-01-22	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-485	2020-01-23	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-484	2020-01-24	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-483	2020-01-25	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-482	2020-01-26	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-481	2020-01-27	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-480	2020-01-28	0	0	0	0	0	0	0	0	0	0.0	0	0.0			0
-479	2020-01-29	1	0	1	0	1	0	0	0	0	0.0	0	0.0			0
-478	2020-01-30	1	0	0	0	1	0	0	0	0	0.0	0	0.0			0
-477	2020-01-31	1	0	0	0	1	0	0	0	0	0.0	0	0.0			0
-476	2020-02-01	1	0	0	0	1	0	0	0	0	0.0	0	0.0			0
-475	2020-02-02	1	0	0	0	1	0	0	0	0	0.0	0	0.0			0
-474	2020-02-03	2	0	1	0	2	0	1	0	0	0.0	1	0.0			0
-473	2020-02-04	2	0	0	0	2	0	1	0	0	0.0	1	0.0			0
-472	2020-02-05	2	0	0	0	1	0	1	0	0	0.0	0	0.0			0.0
-471	2020-02-06	2	0	0	0	1	0	1	0	0	0.0	0	0.0			0.0
-470	2020-02-07	2	0	0	0	1	0	1	0	0	0.0	0	0.0			0.0
-469	2020-02-08	2	0	0	0	1	0	1	0	0	0.0	0	0.0			0.0
-468	2020-02-09	2	0	0	0	1	0	1	0	0	0.0	0	0.0			0.0
-467	2020-02-10	2	0	0	0	0	0	1	0	0	0.0	0	0.0			-100.0
-466	2020-02-11	3	0	1	0	1	0	2	0	0	0.0	0	0.0			-50.0
-465	2020-02-12	3	0	0	0	1	0	2	0	0	0.0	0	0.0			0.0
-464	2020-02-13	3	0	0	0	1	0	2	0	0	0.0	0	0.0			0.0
-463	2020-02-14	3	0	0	0	1	0	2	0	0	0.0	0	0.0			0.0
-462	2020-02-15	3	0	0	0	1	0	2	0	0	0.0	0	0.0			0.0
-461	2020-02-16	3	0	0	0	1	0	2	0	0	0.0	0	0.0			0.0
-460	2020-02-17	3	0	0	0	1	0	2	0	0	0.0	0	0.0			0
-459	2020-02-18	3	0	0	0	0	0	2	0	0	0.0	0	0.0			-100.0
-458	2020-02-19	3	0	0	0	0	0	2	0	0	0.0	0	0.0			-100.0
-457	2020-02-20	3	0	0	0	0	0	2	0	0	0.0	0	0.0			-100.0
-456	2020-02-21	3	0	0	0	0	0	2	0	0	0.0	0	0.0			-100.0
-455	2020-02-22	3	0	0	0	0	0	2	0	0	0.0	0	0.0			-100.0
-454	2020-02-23	3	0	0	0	0	0	2	0	0	0.0	0	0.0			-100.0
-453	2020-02-24	3	0	0	0	0	0	2	0	0	0.0	0	0.0			-100.0
-452	2020-02-25	3	0	0	0	0	0	2	0	0	0.0	0	0.0			0
-451	2020-02-26	3	0	0	0	0	0	2	0	0	0.0	0	0.0			0
-450	2020-02-27	3	0	0	0	0	0	2	0	0	0.0	0	0.0			0
-449	2020-02-28	5	0	2	0	2	0	3	0	1	0.0	1	0.0			0
-448	2020-02-29	5	0	0	0	2	0	3	0	0	0.0	1	0.0			0
-447	2020-03-01	5	0	0	0	2	0	3	0	0	0.0	1	0.0			0
-446	2020-03-02	8	0	3	0	5	0	5	0	2	0.0	3	0.0			0
-445	2020-03-03	9	0	1	0	6	0	6	0	0	0.0	4	0.0			0
-444	2020-03-04	12	0	3	0	9	0	8	0	2	0.0	6	0.0			0
-443	2020-03-05	14	0	2	0	11	0	9	0	1	0.0	7	0.0			0
-442	2020-03-06	27	0	13	0	22	0	18	0	8	0.0	14	0.0			1000.0
-441	2020-03-07	27	0	0	0	22	0	18	0	0	0.0	14	0.0			1000.0
-440	2020-03-08	27	0	0	0	22	0	18	0	0	0.0	14	0.0			1000.0
-439	2020-03-09	50	0	23	0	42	0	33	0	15	0.0	28	0.0			740.0
-438	2020-03-10	81	0	31	0	72	0	54	0	20	0.0	48	0.0			1100.0
-437	2020-03-11	103	0	22	0	91	0	69	0	14	0.0	61	0.0			911.1111111111111
-436	2020-03-12	121	1	18	1	107	1	81	0	12	0.674	72	0.67			872.7272727272726
-435	2020-03-13	168	1	47	0	141	1	113	0	31	0.0	94	0.67			540.9090909090909
-434	2020-03-14	232	1	64	0	205	1	156	0	43	0.0	138	0.67			831.8181818181819
-433	2020-03-15	251	1	19	0	224	1	169	0	12	0.0	150	0.67			918.1818181818181
-432	2020-03-16	318	2	67	1	268	2	214	1	45	0.674	180	1.35			538.0952380952382
-431	2020-03-17	462	3	144	1	381	3	311	2	97	0.674	256	2.02			429.1666666666667
-430	2020-03-18	674	6	212	3	571	6	454	4	142	2.021	384	4.04			527.4725274725274
-429	2020-03-19	847	6	173	0	726	5	570	4	116	0.0	489	3.37			578.5046728971962
-428	2020-03-20	1042	7	195	1	874	6	702	4	131	0.674	588	4.04			519.8581560283687
-427	2020-03-21	1218	10	176	3	986	9	820	6	118	2.021	664	6.06			380.9756097560975
-426	2020-03-22	1306	13	88	3	1055	12	879	8	59	2.021	710	8.09			370.98214285714283
-425	2020-03-23	1400	17	94	4	1082	15	943	11	63	2.695	728	10.11			303.73134328358213
-424	2020-03-24	1569	24	169	7	1107	21	1057	16	113	4.716	745	14.15			190.5511811023622
-423	2020-03-25	1808	29	239	5	1134	23	1218	19	161	3.369	764	15.5			98.59894921190893
-422	2020-03-26	2065	35	257	6	1218	29	1391	23	173	4.043	820	19.54			67.76859504132231
-421	2020-03-27	2323	38	258	3	1281	31	1565	25	173	2.021	863	20.89			46.567505720823796
-420	2020-03-28	2462	43	139	5	1244	33	1658	28	93	3.369	838	22.23			26.16632860040568
-419	2020-03-29	2640	47	178	4	1334	34	1778	31	119	2.695	898	22.91			26.445497630331754
-418	2020-03-30	2754	50	114	3	1354	33	1855	33	76	2.021	912	22.23			25.13863216266174
-417	2020-03-31	3064	65	310	15	1495	41	2064	43	208	10.106	1007	27.62			35.04968383017164
-416	2020-04-01	3295	75	231	10	1487	46	2220	50	155	6.738	1001	30.99			31.128747795414462
-415	2020-04-02	3438	81	143	6	1373	46	2316	54	96	4.043	925	30.99			12.725779967159278
-414	2020-04-03	3616	92	178	11	1293	54	2436	61	119	7.411	871	36.38			0.936768149882904
-413	2020-04-04	3751	96	135	4	1289	53	2527	64	90	2.695	868	35.71			3.617363344051447
-412	2020-04-05	3835	101	84	5	1195	54	2583	68	56	3.369	805	36.38			-10.419790104947527
-411	2020-04-06	3953	103	118	2	1199	53	2663	69	79	1.348	807	35.71			-11.447562776957163
-410	2020-04-07	4094	110	141	7	1030	45	2758	74	94	4.716	693	30.32			-31.103678929765888
-409	2020-04-08	4251	120	157	10	956	45	2864	80	105	6.738	644	30.32			-35.709482178883654
-408	2020-04-09	4363	126	112	6	925	45	2939	84	75	4.043	623	30.32			-32.62927895120175
-407	2020-04-10	4461	130	98	4	845	38	3005	87	66	2.695	569	25.6			-34.64810518174787
-406	2020-04-11	4565	133	104	3	814	37	3075	89	70	2.021	548	24.93			-36.850271528316526
-405	2020-04-12	4637	137	72	4	802	36	3124	92	48	2.695	540	24.26			-32.88702928870293
-404	2020-04-13	4698	139	61	2	745	36	3165	93	41	1.348	501	24.26			-37.86488740617181
-403	2020-04-14	4784	144	86	5	690	34	3223	97	57	3.369	464	22.91			-33.00970873786408
-402	2020-04-15	4892	148	108	4	641	28	3295	99	72	2.695	431	18.87			-32.94979079497908
-401	2020-04-16	4987	157	95	9	624	31	3360	105	64	6.064	420	20.89			-32.54054054054054
-400	2020-04-17	5080	161	93	4	619	31	3422	108	62	2.695	417	20.89			-26.745562130177515
-399	2020-04-18	5126	163	46	2	561	30	3453	109	30	1.348	377	20.21			-31.08108108108108
-398	2020-04-19	5175	169	49	6	538	32	3486	113	33	4.043	362	21.56			-32.917705735660846
-397	2020-04-20	5207	169	32	0	509	30	3508	113	21	0.0	342	20.21			-31.67785234899329
-396	2020-04-21	5262	171	55	2	478	27	3545	115	37	1.348	322	18.19			-30.72463768115942
-395	2020-04-22	5319	174	57	3	427	26	3583	117	38	2.021	287	17.52			-33.38533541341654
-394	2020-04-23	5396	181	77	7	409	24	3635	121	51	4.716	275	16.17			-34.455128205128204
-393	2020-04-24	5452	183	56	2	372	22	3673	123	37	1.348	250	14.82			-39.903069466882066
-392	2020-04-25	5499	186	47	3	373	23	3704	125	31	2.021	251	15.5			-33.51158645276293
-391	2020-04-26	5532	187	33	1	357	18	3727	125	22	0.674	240	12.13	19.0	68.8	-33.64312267657992
-390	2020-04-27	5612	189	80	2	405	20	3781	127	53	1.348	272	13.48	17.7	67.6	-20.43222003929273
-389	2020-04-28	5662	190	50	1	400	19	3814	128	33	0.674	269	12.8	17.8	66.6	-16.317991631799163
-388	2020-04-29	5703	191	41	1	384	17	3842	128	27	0.674	258	11.45	16.9	67.2	-10.070257611241217
-387	2020-04-30	5747	192	44	1	351	11	3872	129	29	0.674	236	7.41	14.8	66.6	-14.180929095354522
-386	2020-05-01	5806	198	59	6	354	15	3911	133	39	4.043	238	10.11	14.4	67.6	-4.838709677419355
-385	2020-05-02	5839	200	33	2	340	14	3934	134	22	1.348	229	9.43	13.3	68.2	-8.847184986595174
-384	2020-05-03	5864	200	25	0	332	13	3950	134	16	0.0	223	8.76	13.4	66.8	-7.002801120448179
-383	2020-05-04	5898	201	34	1	286	12	3973	135	22	0.674	192	8.09	12.3	65.2	-29.38271604938272
-382	2020-05-05	5928	203	30	2	266	13	3994	136	20	1.348	179	8.76	14.5	64.1	-33.5
-381	2020-05-06	5947	204	19	1	244	13	4006	137	12	0.674	164	8.76	14.5	65.5	-36.45833333333333
-380	2020-05-07	5977	206	30	2	230	14	4027	138	20	1.348	154	9.43	14.4	68.8	-34.472934472934476
-379	2020-05-08	6020	208	43	2	214	10	4055	140	28	1.348	144	6.74	14.1	69.2	-39.548022598870055
-378	2020-05-09	6044	209	24	1	205	9	4072	140	16	0.674	138	6.06	13.7	66.2	-39.705882352941174
-377	2020-05-10	6066	210	22	1	202	10	4086	141	14	0.674	136	6.74	15.5	67.0	-39.1566265060241
-376	2020-05-11	6127	210	61	0	229	9	4128	141	41	0.0	154	6.06	15.8	66.4	-19.93006993006993
-375	2020-05-12	6154	210	27	0	226	7	4146	141	18	0.0	152	4.72	13.5	70.3	-15.037593984962406
-374	2020-05-13	6189	210	35	0	242	6	4169	141	23	0.0	163	4.04	12.6	68.3	-0.819672131147541
-373	2020-05-14	6212	211	23	1	235	5	4185	142	15	0.674	158	3.37	10.2	71.5	2.1739130434782608
-372	2020-05-15	6230	211	18	0	210	3	4197	142	12	0.0	141	2.02	10.4	69.9	-1.8691588785046727
-371	2020-05-16	6239	211	9	0	195	2	4203	142	6	0.0	131	1.35	9.8	72.3	-4.878048780487805
-370	2020-05-17	6250	212	11	1	184	2	4210	142	7	0.674	123	1.35	9.9	71.1	-8.91089108910891
-369	2020-05-18	6257	213	7	1	130	3	4215	143	4	0.674	87	2.02	10.0	71.8	-43.23144104803494
-368	2020-05-19	6269	213	12	0	115	3	4223	143	8	0.0	77	2.02	9.8	72.3	-49.11504424778761
-367	2020-05-20	6289	213	20	0	100	3	4237	143	13	0.0	67	2.02	8.8	71.1	-58.67768595041323
-366	2020-05-21	6308	214	19	1	96	3	4250	144	12	0.674	64	2.02	8.7	72.2	-59.148936170212764
-365	2020-05-22	6329	214	21	0	99	3	4264	144	14	0.0	66	2.02	8.2	71.7	-52.85714285714286
-364	2020-05-23	6331	215	2	1	92	4	4265	144	1	0.674	61	2.7	8.5	69.1	-52.820512820512825
-363	2020-05-24	6337	215	6	0	87	3	4269	144	4	0.0	58	2.02	8.3	71.0	-52.71739130434783
